Language_ID,Value
taga1270,j
taga1270,k
taga1270,l
taga1270,m
taga1270,n
taga1270,ŋ
taga1270,o
taga1270,oː
taga1270,p
taga1270,ɾ
taga1270,s
taga1270,t
taga1270,t̠ʃ
taga1270,uː
taga1270,ʊ
taga1270,w
taga1270,ʔ
cham1312,æ
cham1312,ɒ
cham1312,b
cham1312,bː
cham1312,d
cham1312,dː
cham1312,dz
cham1312,e
cham1312,f
cham1312,ɡ
cham1312,ɡː
cham1312,h
cham1312,i
cham1312,j
cham1312,k
cham1312,kː
cham1312,l
cham1312,lː
cham1312,m
cham1312,mː
cham1312,n
cham1312,nː
cham1312,ɲ
cham1312,ŋ
cham1312,o
cham1312,pː
cham1312,pʰ
cham1312,ɻ
cham1312,s
cham1312,sː
cham1312,t
cham1312,tː
cham1312,ts
cham1312,u
cham1312,w
cham1312,ʔ
iaai1238,a
iaai1238,aː
iaai1238,æ
iaai1238,æː
iaai1238,b
iaai1238,bʷ
iaai1238,d
iaai1238,ð
iaai1238,d̠ʒ
iaai1238,ɖ
iaai1238,e
iaai1238,eː
iaai1238,ɛ
iaai1238,ɛː
iaai1238,f
iaai1238,ɡ
iaai1238,h
iaai1238,i
iaai1238,iː
iaai1238,k
iaai1238,l
iaai1238,l̥
iaai1238,m
iaai1238,m̥
iaai1238,mʷ
iaai1238,m̥ʷ
iaai1238,n
iaai1238,n̥
iaai1238,ɲ
iaai1238,ɲ̥
iaai1238,ŋ
iaai1238,ŋ̥
iaai1238,o
iaai1238,ø
iaai1238,oː
iaai1238,œ
iaai1238,ɔ
iaai1238,ɔː
iaai1238,p
iaai1238,ɸ
iaai1238,ɹ
iaai1238,s
iaai1238,t
iaai1238,t̠ʃ
iaai1238,ʈ
iaai1238,u
iaai1238,uː
iaai1238,w
iaai1238,ʍ
iaai1238,x
iaai1238,y
iaai1238,θ
kali1299,a
kali1299,aː
kali1299,e̞
kali1299,e̞ː
kali1299,ɡɣ
kali1299,h
kali1299,i
kali1299,iː
kali1299,k
kali1299,l
kali1299,m
kali1299,mb
kali1299,n
kali1299,nd
kali1299,ŋ
kali1299,ŋɡ
kali1299,o̞
kali1299,o̞ː
kali1299,p
kali1299,r
kali1299,ɾ
kali1299,s
kali1299,t
kali1299,u
kali1299,uː
kali1299,ʍ
kali1299,ʔ
kali1299,β
adze1240,a
adze1240,aː
adze1240,b
adze1240,d
adze1240,dz
adze1240,f
adze1240,ɡ
adze1240,h
adze1240,i
adze1240,iː
adze1240,j
adze1240,kʰ
adze1240,m
adze1240,n
adze1240,ŋ
adze1240,o
adze1240,oː
adze1240,pʰ
adze1240,r
adze1240,s
adze1240,tʰ
adze1240,tsʰ
adze1240,ɯ
adze1240,ɰ
adze1240,ʔ
maor1246,ɑ
maor1246,ɑː
maor1246,ɛ
maor1246,ɛː
maor1246,f
maor1246,h
maor1246,i
maor1246,iː
maor1246,k
maor1246,m
maor1246,n
maor1246,ŋ
maor1246,o̞
maor1246,oː
maor1246,p
maor1246,ɾ
maor1246,t
maor1246,u
maor1246,uː
maor1246,w
hawa1245,a
hawa1245,aː
hawa1245,eː
hawa1245,ɛ
hawa1245,h
hawa1245,i
hawa1245,iː
hawa1245,k
hawa1245,l
hawa1245,m
hawa1245,n
hawa1245,o
hawa1245,oː
hawa1245,p
hawa1245,s
hawa1245,u
hawa1245,uː
hawa1245,w
hawa1245,ʔ
anta1253,a
anta1253,aː
anta1253,i
anta1253,iː
anta1253,j
anta1253,k
anta1253,l
anta1253,l̻
anta1253,ɭ
anta1253,m
anta1253,n
anta1253,n̻
anta1253,ɳ
anta1253,ŋ
anta1253,p
anta1253,ɻ
anta1253,ɾ
anta1253,t
anta1253,t̻
anta1253,ʈ
anta1253,uː
anta1253,ʊ
anta1253,w
nyan1301,a
nyan1301,aː
nyan1301,eː
nyan1301,iː
nyan1301,ɪ
nyan1301,j
nyan1301,k
nyan1301,l
nyan1301,l̻
nyan1301,ɭ
nyan1301,m
nyan1301,n
nyan1301,n̻
nyan1301,ɳ
nyan1301,ŋ
nyan1301,ŋʷ
nyan1301,p
nyan1301,r
nyan1301,ɻ
nyan1301,t
nyan1301,t̻
nyan1301,ʈ
nyan1301,uː
nyan1301,ʊ
nyan1301,w
nyan1301,xʷ
nyan1301,ʔ
kunj1245,a
kunj1245,c
kunj1245,cʰ
kunj1245,ð
kunj1245,ɛ
kunj1245,f
kunj1245,ɣ
kunj1245,ɪ
kunj1245,j
kunj1245,k
kunj1245,kʰ
kunj1245,l
kunj1245,m
kunj1245,n
kunj1245,n̻
kunj1245,ɲ
kunj1245,ŋ
kunj1245,o̞
kunj1245,p
kunj1245,pʰ
kunj1245,r̥
kunj1245,ɻ
kunj1245,t
kunj1245,t̻
kunj1245,tʰ
kunj1245,t̻ʰ
kunj1245,ʊ
kunj1245,w
mara1386,a
mara1386,æ
mara1386,ə
mara1386,i
mara1386,j
mara1386,k
mara1386,kː
mara1386,l
mara1386,m
mara1386,mː
mara1386,n
mara1386,nː
mara1386,ɲ
mara1386,ŋ
mara1386,p
mara1386,pː
mara1386,r
mara1386,ɹ
mara1386,t
mara1386,tː
mara1386,t̠ʃ
mara1386,t̠ʃː
mara1386,ʊ
mara1386,w
maun1240,a
maun1240,ɛ
maun1240,ɣ
maun1240,i
maun1240,j
maun1240,k
maun1240,l
maun1240,ɭ
maun1240,m
maun1240,n
maun1240,n̻
maun1240,ɳ
maun1240,ŋ
maun1240,ɔ
maun1240,p
maun1240,r
maun1240,ɻ
maun1240,ɽ
maun1240,t
maun1240,t̻
maun1240,ʈ
maun1240,u
maun1240,w
maun1240,ʔ
nung1290,aː
nung1290,æ
nung1290,ɐ
nung1290,c̟
nung1290,ɪ
nung1290,j
nung1290,k
nung1290,l
nung1290,l̪
nung1290,ɭ
nung1290,m
nung1290,n
nung1290,n̪
nung1290,ɲ̟
nung1290,ɳ
nung1290,ŋ
nung1290,p
nung1290,r
nung1290,ɻ
nung1290,t
nung1290,t̪
nung1290,ʈ
nung1290,ɯ̞
nung1290,w
alaw1244,a
alaw1244,c̟
alaw1244,e̞
alaw1244,e̞ː
alaw1244,ɪ
alaw1244,j
alaw1244,k
alaw1244,l
alaw1244,ɭ
alaw1244,ʎ̟
alaw1244,m
alaw1244,mb
alaw1244,n
alaw1244,nd
alaw1244,ɲ̟
alaw1244,ɲ̟ʝ̟
alaw1244,ɳ
alaw1244,ɳɖ
alaw1244,ŋ
alaw1244,ŋɡ
alaw1244,p
alaw1244,ɹ
alaw1244,ɾ
alaw1244,t
alaw1244,ʈ
alaw1244,ɯ̞
alaw1244,w
alaw1244,ʔ
wikm1247,a
wikm1247,aː
wikm1247,c̟
wikm1247,ɛ
wikm1247,ɛː
wikm1247,i
wikm1247,iː
wikm1247,j
wikm1247,k
wikm1247,l
wikm1247,m
wikm1247,n
wikm1247,ɲ̟
wikm1247,ŋ
wikm1247,ɔ
wikm1247,ɔː
wikm1247,p
wikm1247,r
wikm1247,t
wikm1247,ʊ
wikm1247,ʊː
wikm1247,w
wikm1247,ʔ
nucl1632,a̟
nucl1632,e
nucl1632,ə
nucl1632,ɛ
nucl1632,f
nucl1632,h
nucl1632,i
nucl1632,j
nucl1632,k
nucl1632,m
nucl1632,n
nucl1632,ɔ
nucl1632,p
nucl1632,ɺ
nucl1632,t
nucl1632,u
nucl1632,w
kwom1262,a
kwom1262,e
kwom1262,ɛ
kwom1262,h
kwom1262,i
kwom1262,ɨ
kwom1262,j
kwom1262,k
kwom1262,kʷ
kwom1262,m
kwom1262,mb
kwom1262,mbʷ
kwom1262,mʷ
kwom1262,n
kwom1262,nd
kwom1262,n̠d̠ʒ
kwom1262,ɲ
kwom1262,ŋɡ
kwom1262,ŋɡʷ
kwom1262,o̞
kwom1262,ɸ
kwom1262,ɸʷ
kwom1262,ɾ
kwom1262,s
kwom1262,ʃ
kwom1262,t
kwom1262,t̠ʃ
kwom1262,u
kwom1262,w
kwom1262,ʔ
kwom1262,β
tamn1235,a
tamn1235,e
tamn1235,f
tamn1235,i
tamn1235,ʝ
tamn1235,k
tamn1235,m
tamn1235,n
tamn1235,ɔ
tamn1235,p
tamn1235,pʷ
tamn1235,ɾ
tamn1235,s
tamn1235,ʃ
tamn1235,t
tamn1235,t̠ʃ
tamn1235,u
tamn1235,w
tamn1235,θ
tele1256,˥
tele1256,˧
tele1256,a
tele1256,aː
tele1256,b
tele1256,d
tele1256,ɛː
tele1256,f
tele1256,ɡ
tele1256,h
tele1256,i
tele1256,iː
tele1256,j
tele1256,k
tele1256,kʷ
tele1256,l
tele1256,m
tele1256,n
tele1256,ŋ
tele1256,ɔː
tele1256,p
tele1256,s
tele1256,t
tele1256,u
tele1256,uː
tele1256,w
tele1256,ʔ
gads1258,˥
gads1258,˧˩
gads1258,˩
gads1258,˩˨
gads1258,a̟ː
gads1258,d
gads1258,eː
gads1258,ɜ
gads1258,i
gads1258,j
gads1258,k
gads1258,m
gads1258,n
gads1258,oː
gads1258,p
gads1258,t̻
gads1258,u
gads1258,ʔ
gads1258,β
awiy1238,˥
awiy1238,˥˩
awiy1238,˩
awiy1238,aː
awiy1238,e
awiy1238,ə
awiy1238,i
awiy1238,j
awiy1238,k
awiy1238,m
awiy1238,mː
awiy1238,n
awiy1238,nː
awiy1238,o̞
awiy1238,p
awiy1238,ɾ
awiy1238,t
awiy1238,u
awiy1238,w
awiy1238,ʔ
kuni1267,a
kuni1267,b
kuni1267,d̪
kuni1267,e
kuni1267,ɡ
kuni1267,ɢ
kuni1267,i
kuni1267,k
kuni1267,l
kuni1267,m
kuni1267,n
kuni1267,ŋ
kuni1267,p
kuni1267,ɽ
kuni1267,s
kuni1267,t
kuni1267,u
kuni1267,ʊ
kuni1267,z
kuni1267,β̞
sele1250,a
sele1250,ɛ
sele1250,h
sele1250,i
sele1250,j
sele1250,kʰ
sele1250,l
sele1250,m
sele1250,mb
sele1250,n
sele1250,nd
sele1250,ŋ
sele1250,ŋɡ
sele1250,o
sele1250,ɶ̝
sele1250,pʰ
sele1250,ɾ
sele1250,s
sele1250,tʰ
sele1250,u
sele1250,w
naas1242,a
naas1242,aː
naas1242,b
naas1242,ɛ
naas1242,ɛː
naas1242,i
naas1242,iː
naas1242,k
naas1242,m
naas1242,n
naas1242,o
naas1242,oː
naas1242,p
naas1242,ɾ
naas1242,t
naas1242,u
naas1242,uː
naas1242,ʔ
aleu1260,a
aleu1260,aː
aleu1260,ð
aleu1260,f
aleu1260,ɣ
aleu1260,h
aleu1260,i
aleu1260,iː
aleu1260,j
aleu1260,j̥
aleu1260,k
aleu1260,l
aleu1260,l̥
aleu1260,m
aleu1260,m̥
aleu1260,n
aleu1260,n̥
aleu1260,ŋ
aleu1260,ŋ̥
aleu1260,p
aleu1260,q
aleu1260,r
aleu1260,ʁ
aleu1260,ʃ
aleu1260,t
aleu1260,t̠ʃ
aleu1260,u
aleu1260,uː
aleu1260,v
aleu1260,w
aleu1260,ʍ
aleu1260,x
aleu1260,ʒ
aleu1260,ʔ
aleu1260,β
aleu1260,χ
kala1399,a
kala1399,aː
kala1399,fː
kala1399,ɣ
kala1399,h
kala1399,i
kala1399,ɪː
kala1399,ʝ
kala1399,k
kala1399,kː
kala1399,l
kala1399,ɬː
kala1399,m
kala1399,mː
kala1399,n
kala1399,nː
kala1399,ɴ
kala1399,ɴː
kala1399,ŋ
kala1399,ŋː
kala1399,p
kala1399,pː
kala1399,q
kala1399,qː
kala1399,ʁ
kala1399,s̻
kala1399,s̻ː
kala1399,ʃ
kala1399,ʃː
kala1399,t
kala1399,tː
kala1399,tːs
kala1399,u
kala1399,ʊː
kala1399,xː
kala1399,ʔ
kala1399,β
kala1399,χː
chip1261,˥
chip1261,˥˦
chip1261,˩
chip1261,˩˨
chip1261,a
chip1261,ã
chip1261,aː
chip1261,ãː
chip1261,ð
chip1261,e
chip1261,ɛ
chip1261,ɛ̃
chip1261,ɛː
chip1261,ɛ̃ː
chip1261,ɣ
chip1261,ɣʷ
chip1261,h
chip1261,i
chip1261,ĩ
chip1261,iː
chip1261,ĩː
chip1261,j
chip1261,k
chip1261,kʷ
chip1261,kʷʼ
chip1261,kx
chip1261,kxʷ
chip1261,kʼ
chip1261,l
chip1261,l̥
chip1261,m
chip1261,n
chip1261,o
chip1261,p
chip1261,r
chip1261,s
chip1261,ʃ
chip1261,t
chip1261,tɬ
chip1261,tɬʰ
chip1261,tɬʼ
chip1261,ts
chip1261,tsʰ
chip1261,tsʼ
chip1261,t̠ʃ
chip1261,t̠ʃʰ
chip1261,t̠ʃʼ
chip1261,tx
chip1261,tʼ
chip1261,t̪θ
chip1261,t̪θʰ
chip1261,t̪θʼ
chip1261,u
chip1261,ũ
chip1261,uː
chip1261,ũː
chip1261,x
chip1261,xʷ
chip1261,z
chip1261,ʔ
chip1261,θ
tolo1259,a
tolo1259,ã
tolo1259,aː
tolo1259,ãː
tolo1259,e̞
tolo1259,e̞ː
tolo1259,ə
tolo1259,ɣ
tolo1259,h
tolo1259,i
tolo1259,ĩ
tolo1259,iː
tolo1259,ĩː
tolo1259,j
tolo1259,k
tolo1259,kʷ
tolo1259,kʷʼ
tolo1259,kʼ
tolo1259,l
tolo1259,ɬ
tolo1259,m
tolo1259,mˀ
tolo1259,n
tolo1259,nˀ
tolo1259,p
tolo1259,s
tolo1259,ʂ
tolo1259,ʃ
tolo1259,t
tolo1259,tʰ
tolo1259,tsʼ
tolo1259,t̠ʃ
tolo1259,t̠ʃʰ
tolo1259,t̠ʃʼ
tolo1259,tʼ
tolo1259,ʈʂʼ
tolo1259,u
tolo1259,ũ
tolo1259,uː
tolo1259,ũː
tolo1259,w
tolo1259,x
tolo1259,xʷ
tolo1259,ʔ
hupa1239,a
hupa1239,aː
hupa1239,c
hupa1239,cʰ
hupa1239,cʼ
hupa1239,e̞
hupa1239,e̞ː
hupa1239,h
hupa1239,hʷ
hupa1239,ɪ
hupa1239,j
hupa1239,k
hupa1239,kʰ
hupa1239,kʼ
hupa1239,l
hupa1239,ɬ
hupa1239,m
hupa1239,n
hupa1239,ŋ
hupa1239,o̞
hupa1239,o̞ː
hupa1239,p
hupa1239,q
hupa1239,qʰ
hupa1239,qʼ
hupa1239,s̻
hupa1239,ʃ
hupa1239,t
hupa1239,tʰ
hupa1239,tɬʼ
hupa1239,t̻s̻
hupa1239,t̻s̻ʰ
hupa1239,t̻s̻ʼ
hupa1239,t̠ʃ
hupa1239,t̠ʃʷʰ
hupa1239,t̠ʃʷʼ
hupa1239,t̠ʃʼ
hupa1239,tʼ
hupa1239,w
hupa1239,x
hupa1239,xʷ
hupa1239,ʔ
nava1243,˥
nava1243,˩
nava1243,a
nava1243,ã
nava1243,aː
nava1243,ãː
nava1243,ɛ
nava1243,ɛ̃
nava1243,ɛː
nava1243,ɛ̃ː
nava1243,ɣ
nava1243,h
nava1243,hʷ
nava1243,iː
nava1243,ĩː
nava1243,ɪ
nava1243,ɪ̃
nava1243,j
nava1243,k
nava1243,kʰ
nava1243,kʷʰ
nava1243,kʼ
nava1243,l
nava1243,ɬ
nava1243,m
nava1243,n
nava1243,oː
nava1243,õː
nava1243,ɔ
nava1243,ɔ̃
nava1243,p
nava1243,s
nava1243,ʃ
nava1243,t
nava1243,tʰ
nava1243,tɬ
nava1243,tɬʰ
nava1243,tɬʼ
nava1243,ts
nava1243,tsʰ
nava1243,tsʼ
nava1243,t̠ʃ
nava1243,t̠ʃʰ
nava1243,t̠ʃʼ
nava1243,tʼ
nava1243,w
nava1243,x
nava1243,xʷ
nava1243,z
nava1243,ʒ
nava1243,ʔ
nava1243,ˀj
nava1243,ˀm
nava1243,ˀn
nort2938,a
nort2938,c
nort2938,ç
nort2938,cʰ
nort2938,cʼ
nort2938,dl
nort2938,h
nort2938,i
nort2938,j
nort2938,k
nort2938,kʰ
nort2938,kʷ
nort2938,kʷʰ
nort2938,kʷʼ
nort2938,kʼ
nort2938,l
nort2938,ɬ
nort2938,m
nort2938,n
nort2938,ŋ
nort2938,p
nort2938,pʰ
nort2938,q
nort2938,qʰ
nort2938,qʷ
nort2938,qʷʰ
nort2938,qʷʼ
nort2938,qʼ
nort2938,s
nort2938,t
nort2938,tʰ
nort2938,tɬʰ
nort2938,tɬʼ
nort2938,t̠ʃ
nort2938,t̠ʃʰ
nort2938,t̠ʃʼ
nort2938,tʼ
nort2938,ʊ
nort2938,w
nort2938,x
nort2938,xʷ
nort2938,ʔ
nort2938,ˀj
nort2938,ˀl
nort2938,ˀm
nort2938,ˀn
nort2938,ˀŋ
nort2938,ˀw
nort2938,χ
nort2938,χʷ
squa1248,a
squa1248,aː
squa1248,e
squa1248,eː
squa1248,ə
squa1248,h
squa1248,j
squa1248,k
squa1248,kʷ
squa1248,kʷʼ
squa1248,kʼ
squa1248,l
squa1248,m
squa1248,n
squa1248,o
squa1248,oː
squa1248,p
squa1248,pʼ
squa1248,q
squa1248,qʷ
squa1248,qʷʼ
squa1248,qʼ
squa1248,s
squa1248,ʃ
squa1248,t
squa1248,tɬ
squa1248,tɬʼ
squa1248,ts
squa1248,tsʼ
squa1248,t̠ʃ
squa1248,t̠ʃʼ
squa1248,tʼ
squa1248,w
squa1248,xʷ
squa1248,ʔ
squa1248,χ
squa1248,χʷ
stra1244,a
stra1244,aː
stra1244,b
stra1244,d
stra1244,dz
stra1244,d̠ʒ
stra1244,eː
stra1244,ə
stra1244,ɡ
stra1244,ɡʷ
stra1244,h
stra1244,ɪ
stra1244,j
stra1244,k
stra1244,kʷ
stra1244,kʷʼ
stra1244,kʼ
stra1244,l
stra1244,ɬ
stra1244,m
stra1244,n
stra1244,p
stra1244,pʼ
stra1244,q
stra1244,qʷ
stra1244,qʷʼ
stra1244,qʼ
stra1244,s
stra1244,ʃ
stra1244,t
stra1244,tɬʼ
stra1244,ts
stra1244,tsʼ
stra1244,t̠ʃ
stra1244,t̠ʃʼ
stra1244,tʼ
stra1244,ʊ
stra1244,ʊː
stra1244,w
stra1244,xʷ
stra1244,ʔ
stra1244,χ
stra1244,χʷ
nuuc1236,a
nuuc1236,aː
nuuc1236,ɛ
nuuc1236,ɛː
nuuc1236,h
nuuc1236,ħ
nuuc1236,i
nuuc1236,iː
nuuc1236,j
nuuc1236,k
nuuc1236,kʷ
nuuc1236,kʷʼ
nuuc1236,kʼ
nuuc1236,ɬ
nuuc1236,m
nuuc1236,n
nuuc1236,o
nuuc1236,oː
nuuc1236,ɔ
nuuc1236,ɔː
nuuc1236,p
nuuc1236,pʼ
nuuc1236,q
nuuc1236,qʷ
nuuc1236,qʷʼ
nuuc1236,qʼ
nuuc1236,s
nuuc1236,ʃ
nuuc1236,t
nuuc1236,tɬ
nuuc1236,tɬʼ
nuuc1236,ts
nuuc1236,tsʼ
nuuc1236,t̠ʃ
nuuc1236,t̠ʃʼ
nuuc1236,tʼ
nuuc1236,w
nuuc1236,x
nuuc1236,xʷ
nuuc1236,ʔ
nuuc1236,ʔˤ
nuuc1236,ˀj
nuuc1236,ˀm
nuuc1236,ˀn
nuuc1236,ˀw
nuuc1236,χ
nuuc1236,χʷ
kwak1269,a
kwak1269,aː
kwak1269,æ
kwak1269,b
kwak1269,ç
kwak1269,cʰ
kwak1269,cʼ
kwak1269,d
kwak1269,dl
kwak1269,dz
kwak1269,ə
kwak1269,ɡʷ
kwak1269,ɢ
kwak1269,ɢʷ
kwak1269,h
kwak1269,ħ
kwak1269,i
kwak1269,iː
kwak1269,j
kwak1269,ɟ
kwak1269,kʷʰ
kwak1269,kʷʼ
kwak1269,l
kwak1269,l̩
kwak1269,ɬ
kwak1269,m
kwak1269,m̩
kwak1269,n
kwak1269,n̩
kwak1269,ɔ
kwak1269,pʰ
kwak1269,pʼ
kwak1269,qʰ
kwak1269,qʷʰ
kwak1269,qʷʼ
kwak1269,qʼ
kwak1269,s
kwak1269,tʰ
kwak1269,tɬʰ
kwak1269,tɬʼ
kwak1269,tsʰ
kwak1269,tsʼ
kwak1269,tʼ
kwak1269,u
kwak1269,uː
kwak1269,w
kwak1269,xʷ
kwak1269,ʔ
kwak1269,ˀj
kwak1269,ˀl
kwak1269,ˀm
kwak1269,ˀn
kwak1269,ˀw
kwak1269,χ
kwak1269,χʷ
east2542,a
east2542,aː
east2542,ãː
east2542,ɛː
east2542,ɛ̃ː
east2542,iː
east2542,ĩː
east2542,ɪ
east2542,k
east2542,k͈ː
east2542,l
east2542,m
east2542,n
east2542,oː
east2542,õː
east2542,p
east2542,p͈ː
east2542,s
east2542,s͈ː
east2542,ʃ
east2542,ʃ͈ː
east2542,t
east2542,t͈ː
east2542,t̠ʃ
east2542,t̠͈ʃː
east2542,ʊ
east2542,ʔ
unam1242,a
unam1242,aː
unam1242,ãː
unam1242,æː
unam1242,æ̃ː
unam1242,ə
unam1242,ə̃ː
unam1242,ɛ
unam1242,h
unam1242,hː
unam1242,i
unam1242,iː
unam1242,ĩː
unam1242,j
unam1242,k
unam1242,kː
unam1242,l
unam1242,lː
unam1242,m
unam1242,mː
unam1242,n
unam1242,nː
unam1242,ɔ
unam1242,ɔː
unam1242,ɔ̃ː
unam1242,p
unam1242,pː
unam1242,s
unam1242,ʃ
unam1242,t
unam1242,tː
unam1242,t̠ʃ
unam1242,t̠ʃː
unam1242,u
unam1242,uː
unam1242,ũː
unam1242,w
unam1242,wː
unam1242,x
wich1260,ɒ
wich1260,ɒː
wich1260,eː
wich1260,ɛ
wich1260,ɛː
wich1260,ɦ
wich1260,i
wich1260,j
wich1260,k
wich1260,kʰ
wich1260,kʷ
wich1260,kʷʰ
wich1260,kʼ
wich1260,n
wich1260,nː
wich1260,oː
wich1260,ɾˀ
wich1260,s
wich1260,sː
wich1260,sˀ
wich1260,t
wich1260,tːs
wich1260,tʰ
wich1260,ts
wich1260,tsʼ
wich1260,ʈʂʰ
wich1260,u
wich1260,w
wich1260,ʔ
lako1247,a
lako1247,ã
lako1247,e̞
lako1247,ə̆
lako1247,ɣ
lako1247,h
lako1247,i
lako1247,ĩ
lako1247,j
lako1247,k
lako1247,kʰ
lako1247,kʼ
lako1247,m
lako1247,n
lako1247,o
lako1247,p
lako1247,pʰ
lako1247,pʼ
lako1247,s
lako1247,sʼ
lako1247,ʃ
lako1247,ʃʼ
lako1247,t
lako1247,tʰ
lako1247,t̠ʃ
lako1247,t̠ʃʰ
lako1247,t̠ʃʼ
lako1247,tʼ
lako1247,u
lako1247,ũ
lako1247,w
lako1247,x
lako1247,xʼ
lako1247,z
lako1247,ʒ
lako1247,ʔ
sene1264,a
sene1264,aː
sene1264,æ
sene1264,æː
sene1264,b
sene1264,dz
sene1264,e
sene1264,eː
sene1264,ɛ̃
sene1264,ɛ̃ː
sene1264,h
sene1264,i
sene1264,iː
sene1264,j
sene1264,k
sene1264,m
sene1264,n
sene1264,o̞
sene1264,o̞ː
sene1264,ɔ̃
sene1264,ɔ̃ː
sene1264,s̻
sene1264,t
sene1264,u
sene1264,uː
sene1264,w
sene1264,ʔ
onei1249,a
onei1249,aː
onei1249,e̞
onei1249,e̞ː
onei1249,ə̃
onei1249,ə̃ː
onei1249,ɤ̞
onei1249,ɤ̞ː
onei1249,h
onei1249,i
onei1249,iː
onei1249,j
onei1249,k
onei1249,l
onei1249,n
onei1249,s
onei1249,t
onei1249,t̠ʃ
onei1249,ɯ̃
onei1249,ɯ̃ː
onei1249,ɰ
onei1249,ʔ
yuch1247,a
yuch1247,ã
yuch1247,aː
yuch1247,ãː
yuch1247,æ
yuch1247,æ̃
yuch1247,æː
yuch1247,æ̃ː
yuch1247,b
yuch1247,d
yuch1247,dz
yuch1247,d̠ʒ
yuch1247,e
yuch1247,ẽ̞
yuch1247,eː
yuch1247,ẽ̞ː
yuch1247,ɡ
yuch1247,h
yuch1247,i
yuch1247,iː
yuch1247,ɪ̃
yuch1247,ɪ̃ː
yuch1247,j
yuch1247,k
yuch1247,kʰ
yuch1247,kʼ
yuch1247,l
yuch1247,ɬ
yuch1247,ɬʼ
yuch1247,n
yuch1247,o
yuch1247,õ̞
yuch1247,oː
yuch1247,õ̞ː
yuch1247,p
yuch1247,pʰ
yuch1247,pʼ
yuch1247,ɸ
yuch1247,ɸʼ
yuch1247,s
yuch1247,sʼ
yuch1247,ʃ
yuch1247,ʃʼ
yuch1247,t
yuch1247,tʰ
yuch1247,ts
yuch1247,tsʰ
yuch1247,tsʼ
yuch1247,t̠ʃ
yuch1247,t̠ʃʰ
yuch1247,t̠ʃʼ
yuch1247,tʼ
yuch1247,u
yuch1247,uː
yuch1247,ʊ
yuch1247,ʊ̃
yuch1247,ʊː
yuch1247,ʊ̃ː
yuch1247,w
yuch1247,ʔ
yuch1247,ˀj
yuch1247,ˀl
yuch1247,ˀn
yuch1247,ˀw
alab1237,a
alab1237,aː
alab1237,b
alab1237,eː
alab1237,h
alab1237,ɪ
alab1237,j
alab1237,k
alab1237,l
alab1237,ɬ
alab1237,m
alab1237,n
alab1237,o
alab1237,oː
alab1237,p
alab1237,ɸ
alab1237,s
alab1237,t̪
alab1237,t̠ʃ
alab1237,w
alab1237,ʔ
tuni1252,a
tuni1252,b
tuni1252,d
tuni1252,e
tuni1252,ɛ
tuni1252,f
tuni1252,ɡ
tuni1252,h
tuni1252,i
tuni1252,j
tuni1252,kʰ
tuni1252,l
tuni1252,m
tuni1252,n
tuni1252,o
tuni1252,ɔ
tuni1252,pʰ
tuni1252,r
tuni1252,s̻
tuni1252,ʃ
tuni1252,tʰ
tuni1252,t̠ʃʰ
tuni1252,u
tuni1252,w
tuni1252,ʔ
nezp1238,a
nezp1238,aː
nezp1238,æ
nezp1238,æː
nezp1238,h
nezp1238,iː
nezp1238,ɪ
nezp1238,j
nezp1238,j̰
nezp1238,k
nezp1238,kʼ
nezp1238,l̻
nezp1238,l̻̰
nezp1238,ɬ
nezp1238,m
nezp1238,m̰
nezp1238,n
nezp1238,n̰
nezp1238,ɔ
nezp1238,ɔː
nezp1238,p
nezp1238,pʼ
nezp1238,qʼ
nezp1238,qχ
nezp1238,s̻
nezp1238,t
nezp1238,t̪
nezp1238,tʼ
nezp1238,t̪ʼ
nezp1238,ɯ̞
nezp1238,ɯː
nezp1238,w
nezp1238,w̰
nezp1238,x
nezp1238,ʔ
nezp1238,χ
nort2952,a
nort2952,ɓ
nort2952,cʰ
nort2952,cʼ
nort2952,ɗ
nort2952,e̞
nort2952,h
nort2952,i
nort2952,ɨ
nort2952,j
nort2952,kʰ
nort2952,kʼ
nort2952,l
nort2952,m
nort2952,n
nort2952,o̞
nort2952,pʰ
nort2952,pʼ
nort2952,s
nort2952,tʰ
nort2952,tʼ
nort2952,u
nort2952,w
nort2952,ʔ
copa1236,a
copa1236,b
copa1236,c̟
copa1236,d
copa1236,ɛ
copa1236,ɤ̞̃
copa1236,f
copa1236,ɡ
copa1236,h
copa1236,h̃
copa1236,i
copa1236,j
copa1236,j̃
copa1236,k
copa1236,l
copa1236,m
copa1236,n
copa1236,ɲ̟
copa1236,ŋ
copa1236,o̞
copa1236,p
copa1236,r
copa1236,ɾ
copa1236,s
copa1236,ʃ
copa1236,t
copa1236,ts
copa1236,t̠ʃ
copa1236,u
copa1236,w
copa1236,w̃
copa1236,ʔ
papa1238,aː
papa1238,ɐ
papa1238,h
papa1238,i
papa1238,iː
papa1238,j
papa1238,k
papa1238,kː
papa1238,l
papa1238,ɬ
papa1238,m
papa1238,n
papa1238,p
papa1238,pː
papa1238,q
papa1238,qː
papa1238,s
papa1238,ʃ
papa1238,t
papa1238,tː
papa1238,ts
papa1238,t̠ʃ
papa1238,u
papa1238,uː
papa1238,w
papa1238,ʔ
taba1266,a
taba1266,ãː
taba1266,b
taba1266,d
taba1266,e̞
taba1266,ẽ̞ː
taba1266,ə
taba1266,ə̃ː
taba1266,f
taba1266,ɡ
taba1266,h
taba1266,i
